cand_id,cmte_id,cycle,total,count,support_oppose_indicator,candidate_id,committee_id,candidate_name,committee_name
P80001571,C90011800,2016,2500.00,3,O,P80001571,C90011800,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CATHOLICVOTE.ORG
P80001571,C90011875,2016,1633.07,10,O,P80001571,C90011875,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SIERRA CLUB
P80001571,C90012071,2016,297482.73,19,O,P80001571,C90012071,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PEOPLE FOR THE AMERICAN WAY
P80001571,C90012162,2016,750651.46,40,O,P80001571,C90012162,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ENTERPRISE FREEDOM ACTION COMMITTEE
P80001571,C90012691,2016,438.84,1,O,P80001571,C90012691,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ONEAMERICA VOTES
P80001571,C90013244,2016,6843.50,103,O,P80001571,C90013244,"TRUMP, DONALD J. / MICHAEL R. PENCE ",EMERGENCY COMMITTEE FOR ISRAEL
P80001571,C90013301,2016,8778719.67,30,S,P80001571,C90013301,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION
P80001571,C90014895,2016,132937.61,8,O,P80001571,C90014895,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ENVIRONMENTAL DEFENSE ACTION FUND
P80001571,C90014978,2016,12465.22,4,O,P80001571,C90014978,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FOOD POLICY ACTION
P80001571,C90015025,2016,102434.34,30,O,P80001571,C90015025,"TRUMP, DONALD J. / MICHAEL R. PENCE ",EVERYTOWN FOR GUN SAFETY ACTION FUND
P80001571,C90015140,2016,193286.18,10,O,P80001571,C90015140,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AFT SOLIDARITY
P80001571,C90015181,2016,60000.00,3,O,P80001571,C90015181,"TRUMP, DONALD J. / MICHAEL R. PENCE ",LATINO VICTORY PROJECT
P80001571,C90015322,2016,104798.84,2,O,P80001571,C90015322,"TRUMP, DONALD J. / MICHAEL R. PENCE ","NATIONAL COUNCIL OF LA RAZA ACTION FUND, INC."
P80001571,C90015413,2016,612.84,16,O,P80001571,C90015413,"TRUMP, DONALD J. / MICHAEL R. PENCE ",DEMOCRATIC SOCIALISTS OF AMERICA INC.
P80001571,C90015454,2016,2978.53,3,S,P80001571,C90015454,"TRUMP, DONALD J. / MICHAEL R. PENCE ","MARLOWE, MARK ANTHONY"
P80001571,C90015660,2016,63627.88,5,O,P80001571,C90015660,"TRUMP, DONALD J. / MICHAEL R. PENCE ","FERNANDEZ, MIGUEL B."
P80001571,C90015678,2016,8366.47,11,S,P80001571,C90015678,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICA'S RENEWABLE FUTURE INC
P80001571,C90015983,2016,4500.00,40,O,P80001571,C90015983,"TRUMP, DONALD J. / MICHAEL R. PENCE ",VETERANS AGAINST THE DEAL
P80001571,C90016007,2016,20071.66,8,S,P80001571,C90016007,"TRUMP, DONALD J. / MICHAEL R. PENCE ",KENNETH A LANCI
P80001571,C90016015,2016,10000.00,1,S,P80001571,C90016015,"TRUMP, DONALD J. / MICHAEL R. PENCE ",JOHN R DAVIS JR
P80001571,C90016072,2016,126913.48,33,O,P80001571,C90016072,"TRUMP, DONALD J. / MICHAEL R. PENCE ",BEND THE ARC JEWISH ACTION INC
P80001571,C90016098,2016,307588.43,3,O,P80001571,C90016098,"TRUMP, DONALD J. / MICHAEL R. PENCE ",MAJORITY FORWARD
P80001571,C90016106,2016,74041.91,24,O,P80001571,C90016106,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AFL-CIO COMMITTEE ON POLITICAL EDUCATION TREASURY FUND
P80001571,C90016114,2016,173297.85,3,O,P80001571,C90016114,"TRUMP, DONALD J. / MICHAEL R. PENCE ",HAMPTON CREEK INC.
P80001571,C90016205,2016,48362.89,51,O,P80001571,C90016205,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ONE PITTSBURGH
P80001571,C90016213,2016,519257.18,958,O,P80001571,C90016213,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AVAAZ FOUNDATION
P80001571,C90016221,2016,1663817.39,9,S,P80001571,C90016221,"TRUMP, DONALD J. / MICHAEL R. PENCE ","ADAMS, STEPHEN"
P80001571,C90016247,2016,90229.26,14,O,P80001571,C90016247,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ULTRAVIOLET ACTION
P80001571,C90016288,2016,2795621.89,25,O,P80001571,C90016288,"TRUMP, DONALD J. / MICHAEL R. PENCE ",IAMERICA ACTION
P80001571,C90016338,2016,3250.00,6,O,P80001571,C90016338,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SIXTEEN THIRTY FUND/MAKE IT WORK ACTION
P80001571,C90016346,2016,12000.00,3,S,P80001571,C90016346,"TRUMP, DONALD J. / MICHAEL R. PENCE ","AGRON, DOMINICK"
P80001571,C90016346,2016,5000.00,1,,P80001571,C90016346,"TRUMP, DONALD J. / MICHAEL R. PENCE ","AGRON, DOMINICK"
P80001571,C90016379,2016,57390.08,150,O,P80001571,C90016379,"TRUMP, DONALD J. / MICHAEL R. PENCE ",OHIO ENVIRONMENTAL COUNCIL ACTION FUND INC.
P80001571,C90016403,2016,105000.00,2,O,P80001571,C90016403,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PROGRESS NOW
P80001571,C90016445,2016,19817.74,5,O,P80001571,C90016445,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WORKING ASSETS FUNDING SERVICE
P80001571,C90016551,2016,4576.10,6,O,P80001571,C90016551,"TRUMP, DONALD J. / MICHAEL R. PENCE ",TEXAS ORGANIZING PROJECT PAC
P80001571,C90016585,2016,5079.12,85,O,P80001571,C90016585,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COLORADO PEOPLE'S ACTION
P80001571,C90016684,2016,77082.00,1,S,P80001571,C90016684,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AM RACING LLC
P80001571,C90016833,2016,10802.26,3,O,P80001571,C90016833,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PEOPLE'S ACTION
P80001571,C90016924,2016,248901.25,3,S,P80001571,C90016924,"TRUMP, DONALD J. / MICHAEL R. PENCE ",REPUBLICAN HINDU COALITION
P80001571,C90016940,2016,8146.39,3,O,P80001571,C90016940,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ARIZONA ACCOUNTABILITY PROJECT
P80001571,C90016973,2016,20609.00,12,O,P80001571,C90016973,"TRUMP, DONALD J. / MICHAEL R. PENCE ","GREENPEACE, INC."
P80001571,C90017021,2016,700000.00,1,O,P80001571,C90017021,"TRUMP, DONALD J. / MICHAEL R. PENCE ",YOUR VOTE MATTERS
P80001571,C90017039,2016,27791.48,1,O,P80001571,C90017039,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NEW DIRECTION PAC
P80001571,C90017237,2016,1625.67,2,O,P80001571,C90017237,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ORGANIZE NOW
P80003478,C00432260,2016,6.02,1,O,P80003478,C00432260,"HUCKABEE, MIKE",CLUB FOR GROWTH PAC
P80003478,C00487470,2016,110989.00,8,O,P80003478,C00487470,"HUCKABEE, MIKE",CLUB FOR GROWTH ACTION
P80003478,C00495861,2016,769.23,1,O,P80003478,C00495861,"HUCKABEE, MIKE",PRIORITIES USA ACTION
P80003478,C00573923,2016,2771406.32,25,S,P80003478,C00573923,"HUCKABEE, MIKE",PURSUING AMERICA'S GREATNESS
P80003478,C00587022,2016,13.20,1,O,P80003478,C00587022,"HUCKABEE, MIKE",COURAGEOUS CONSERVATIVES PAC
P80003478,C00596973,2016,33000.00,3,S,P80003478,C00596973,"HUCKABEE, MIKE",FUTURE IN AMERICA INC.
P80003478,C90005471,2016,139.30,2,O,P80003478,C90005471,"HUCKABEE, MIKE",PLANNED PARENTHOOD ACTION FUND INC
P80003478,C90012626,2016,2028.96,6,O,P80003478,C90012626,"HUCKABEE, MIKE",HUMAN RIGHTS CAMPAIGN
P80003478,C90015678,2016,8366.45,11,S,P80003478,C90015678,"HUCKABEE, MIKE",AMERICA'S RENEWABLE FUTURE INC
